"","ENSG00000000003","ENSG00000000005","ENSG00000000419","ENSG00000000457","ENSG00000000460","ENSG00000000938","ENSG00000000971","ENSG00000001036","ENSG00000001084","ENSG00000001167","ENSG00000001460","ENSG00000001461","ENSG00000001497","ENSG00000001561","ENSG00000001617","ENSG00000001626","ENSG00000001629","ENSG00000001631","ENSG00000002016","ENSG00000002330","ENSG00000002549","ENSG00000002586","ENSG00000002587","ENSG00000002726","ENSG00000002745","ENSG00000002746","ENSG00000002822","ENSG00000002834","ENSG00000002919","ENSG00000002933","ENSG00000003056","ENSG00000003096","ENSG00000003137","ENSG00000003147","ENSG00000003249","ENSG00000003393","ENSG00000003400","ENSG00000003402","ENSG00000003436","ENSG00000003509","ENSG00000003756","ENSG00000003987","ENSG00000003989","ENSG00000004059","ENSG00000004139","ENSG00000004142","ENSG00000004399","ENSG00000004455","ENSG00000004468","ENSG00000004478"
"NCIH1299",6.89621626917505,2.73895807221573,9.8798723867449,3.45581045771901,3.82004057878174,3.08006876460166,3.15259841860557,9.08366124867164,5.64771149005781,5.35153131380223,3.65421951627942,6.38698925974829,4.90438950962873,3.60170649148866,3.55099969956975,3.01018873524819,8.92137707094956,3.97928363968082,3.83291761876061,7.12917238191405,7.83842726848823,7.40387882426351,2.90313523770387,3.43177912764825,3.35982892667987,2.67247014280712,6.85914242304795,4.3535716186345,5.42503367241821,3.28884664268042,9.7221563953187,4.55032414072518,3.06864462077169,5.58023654341567,4.19931906915812,3.94979370659463,2.75390551062311,5.25995040164532,6.54505732901816,6.02775778008208,7.6721914980327,3.6443976020459,4.45939458531598,8.22303620885066,3.09835785935744,6.83007485163142,3.41230546738272,6.58210716434019,2.86104507402759,5.830453458438
"BT474",5.17562489720347,3.01342788803224,10.546771293623,5.82963783738882,3.79799779165064,3.444761440889,3.10623470179902,6.71617646676807,5.86340830832056,5.33513500784154,3.40400116612091,5.78979064577592,4.6804734288456,3.99123436051303,5.65502586629165,3.14049901869581,8.02469009837624,3.4481093330068,3.60134758080222,8.62630655823223,5.18994546570078,10.1415507951495,3.33503711118161,3.57530098247492,3.03458592701111,2.81080923501612,6.48455092618425,6.41686387493376,4.87301750432545,3.34782587131029,9.59898148528722,4.54785724988289,3.07132766736067,8.32052803529051,4.29773668392544,3.48659839689323,2.84641532687987,5.26772913466024,3.68332963876108,4.78766478636996,8.37899795897217,3.30439036043946,6.16086196001405,10.1585056733516,3.57428476943077,8.27115792738654,5.35795621744421,5.9526600881232,2.93241516339903,6.32635095425664
"SAOS2",7.14098780700223,2.6614467838506,9.82302520123222,3.66489604700431,3.32915163888444,3.32365592966873,4.3315444352428,9.44593937993859,5.72088385218445,5.12183911013249,3.91622458168001,7.00222768520044,4.06531140855785,5.54209897000982,3.75735348529579,2.95744674159422,8.11026709227085,3.6356383101106,3.0887077844036,7.81002115531332,6.94560265285257,10.4360744868605,2.82597756979095,3.25358719368638,2.74506312760109,2.77654995942604,6.48171700521909,4.21637089459155,5.18437633347408,3.39033772203293,9.43347994627354,5.69282138240194,3.45917825598736,4.20211217170493,4.36509891256065,4.23966059474129,2.68576713275102,4.55191472443723,4.85432134666053,5.71434806097229,9.32253733910106,3.33433645870302,5.93848445632099,9.64169127964632,3.07032677367623,6.44329536722814,6.59550964715143,7.11320277074963,3.18489038733746,4.29695446656297
"NCIH2228",7.08252254000776,2.8834442253611,9.20729013432546,4.25653589898615,3.11053894604003,2.9587824372527,5.123673457225,8.87330824324967,9.21790598363284,5.15586042497257,3.91825519453935,6.37824016426927,4.38558267237446,3.92336505576207,3.5282550494645,4.95046328030499,7.55073921145185,2.93385305572997,3.46243489903741,6.81005205245352,6.54103295195287,9.39372306771776,6.07152389791077,3.43309180474331,2.728524675513,3.05738577489479,5.20378646883432,4.58206008570259,4.91598442124419,6.89046817016635,9.942132189057,3.03559666699098,3.24426438536666,6.05104208896377,3.25421600300385,3.68540208808552,3.09416454180272,5.99495418910983,8.68925306020849,5.12503554683286,7.7179322733109,3.24246774786401,3.46738279488308,8.3637503258174,3.43954326428879,7.16012567165227,6.45651977492876,5.75666742572989,2.91941489079557,3.77001430354125
"LS411N",7.42703604621148,2.82963547245712,9.7715437730942,4.49707054911628,3.08441353997152,3.02838224329434,3.17753361339059,8.83429375345131,6.52568857408577,4.63303484760589,3.7101959093499,6.61774727755515,4.00271334876504,5.52483973055431,4.02188083975643,6.36760099040534,8.45072495049521,3.74895691391602,4.26817206770638,6.24273865971389,6.3910413889723,7.24738908609112,4.65447294278217,5.43617481106018,2.72748015191946,2.86434739120325,5.42974311332628,4.0230214722308,4.43355373205401,7.78784832939098,9.95479804162142,3.15683603442873,3.59319029233799,8.0380446755244,3.85495865861701,3.69813342142588,3.00746850397252,4.9621243597988,5.43262437679439,5.86096596241424,8.23275979466205,3.30108930441379,3.02110695630136,9.32051922354577,3.88986511507028,7.62092866335374,4.80810698658274,5.88665432168954,2.70277546177656,5.70948508340753
"RKO",7.04427941048376,2.91354939228129,10.5933338091125,3.68183577124213,3.34839855043358,3.39265283474022,3.21236946312773,9.18604938239175,5.93054758956784,5.66706315259745,3.92555349258056,6.80336596486454,4.34037498936298,4.63496647419278,4.18841921504569,3.20818713812241,7.36036658822496,4.38666958480759,3.88674730906334,6.6588581792654,6.50446435836188,8.94729669680103,3.32505949670058,3.38231814515199,3.00836352523954,2.81610699254203,5.66947216727365,4.05202425387053,4.83248502385867,3.23490030540128,10.3907869290156,3.17556262696227,3.60304503979783,4.60330316118867,4.50262907447991,4.30450125691172,3.02074106857897,4.70960060007697,10.3888962266079,6.0836406428162,8.38404440776488,3.10306990356236,5.78206756888955,8.65814643111329,3.82774595565259,7.3916204419316,5.46460267906164,7.03682343128701,3.37122554420378,5.17339205414533
"RPMI7951",6.07337445640211,3.0891656066305,10.5790924705762,3.56233351257499,3.30599571248981,3.11334570900016,3.46142390164502,8.58305472279209,4.79729031892965,4.85431694768612,3.95834177813122,6.51589910778427,4.26397692882183,3.44018759560567,4.12696986097754,3.03073839420715,8.53444792416698,3.50487589103789,3.66780851840949,6.71846399509631,7.03312938986112,9.54778991173132,2.97862150761873,3.19419767097591,2.94171321620693,2.9533283541781,9.09935178652272,4.36083474317492,4.63295814943444,3.07511055129307,9.71447099470809,3.25025920039983,3.62994551690018,3.71119687622911,3.55369801741095,4.20398921578557,3.27495101330706,5.82594883381131,8.76270878908142,6.14079307130025,8.27432757009547,3.22143047040413,3.23588862557871,7.4666626977176,3.66789101262885,7.41490060644948,5.70361874019929,6.15034959586431,3.06358567745166,4.46441256841478
"CAL54",7.61389619252805,2.88042504492644,9.80177380610583,3.77824291139889,3.11935222749019,3.1265729071817,4.82993571291839,8.62278459339319,5.4657360358813,4.89298649157174,3.42339226103882,4.07157988496928,3.941205590865,4.99191366655513,4.20276982341408,3.06256670715163,9.44168463944579,4.17022454399196,3.52976680572815,6.32052893567099,5.31635757230543,7.58320903029244,4.04307007397538,3.22554394067457,2.85917472626465,3.24608663349004,6.23266950284843,4.56038754690302,4.9204240418268,3.07796870213699,9.57386122042631,6.87654892275823,3.18790536492617,6.71558046854531,4.54142447309993,4.44822926593014,3.37337814169166,7.66767606430121,11.2967528982193,5.84788928542482,8.07944781639809,3.3670294105604,3.41044173230545,9.08335304419277,3.64115804432072,7.5131796388167,4.93542737582531,5.47461971022513,2.93698508096436,4.50022956689402
"WM115",7.21815968957745,2.86354542243658,9.22997144836187,4.02019741931533,3.24792581995611,3.11429000473034,8.38744138860411,6.86671479756875,5.03220767589909,5.2353982105857,3.55521214695608,7.34511238257105,3.55516051376255,3.44179436998062,3.44624944240957,3.17064202579727,9.29364980998859,3.71552525994226,3.35124631221349,6.98961899087494,5.71001016172917,10.1140300680523,2.92743047052706,3.10445719279211,2.75944817692845,2.8617285309811,9.17570499973982,4.48208513287342,4.62818814713776,3.01985995764207,8.31176967955305,3.72308977191559,2.94551047723406,4.83906592678094,3.48232940773385,3.80504570814358,2.95114917500906,5.98222038907046,10.336369905702,5.60178859217165,8.39360134010334,3.31356159547433,4.40335900797027,8.67588707193473,3.91283907195561,6.74217115110785,5.66532846635784,5.21072447988196,2.73741863472083,3.83819905366234
"D283MED",7.54414388805534,2.92906915809049,9.75725017185047,3.79017079391386,3.59648785224093,3.30845618058625,3.14170060300649,3.24628625806584,6.54450302167786,4.31268964444295,3.97033874022578,6.30586651086671,4.56045670825259,4.17082101102049,6.69992184445644,3.12535514811837,6.35811433258115,3.10229595015818,3.75980079404426,7.09577309526195,5.20752547682535,9.37299574395386,2.88740266551347,3.25631495726029,2.73810176879002,2.79526138332889,5.57855478411938,4.66633849342778,5.3203949320973,6.22550206953423,7.09033642227244,4.39677153993946,3.09254304167952,3.6384192559379,3.62194487360598,3.55479031266302,2.78026299596685,5.60874937390792,3.46363815806573,5.46282611630288,9.38655304468129,3.41245121973723,7.95412189632931,7.69339137088664,3.67865363160536,7.36694449058843,4.30816981532307,6.32995742990702,3.16387793093436,5.43055023184148
"639V",8.36665289759856,2.52398633686384,10.82400449752,3.95289461169422,3.06668521192226,3.15982306583063,8.96614445824187,7.9459169534436,6.62157648853027,5.65662300602871,3.79594126763834,6.21330637256883,4.31793605903778,5.985139048059,3.82393440703281,2.86958009489633,8.14104683264357,3.84183986993244,4.03724687361697,6.54152019179434,5.92024261873779,8.33604333873377,3.03633812585944,3.33373302409698,2.84251395932615,2.75328978745322,6.02177355932276,3.85725120337442,4.58962884058624,2.9224779330878,9.49902930391881,6.72775709463316,3.06200503289148,6.40691102855331,3.75709315236639,3.79862436312725,3.19589261852162,4.85026943991293,3.52973719885557,6.47135586718377,8.62941754530897,3.35697606893612,7.74953684894789,8.59591348577235,3.30066131884163,7.65492935251839,3.99357387234255,6.45938561034773,2.71179616037238,4.83648119115425
"OE19",7.22228308993513,2.73634494591056,9.7925782374698,6.09496008413147,3.41083577762501,3.42236584766738,3.35979231135725,7.28663128098139,8.30091238274641,7.14996612294081,3.78212805113351,7.31394434167285,4.13324863336641,6.48465542506197,3.81696410620832,2.92082846144026,8.24805506406278,3.67042075405532,3.80210772278702,6.29482357446216,6.706684918173,5.74285798695549,4.51839221708858,5.25643552444106,2.71695498424725,2.76670125439502,4.36479284740487,4.64049286312637,4.31968280575403,3.06836143099153,9.10140856583474,3.27725376817629,2.95018884546875,6.88524542904121,3.46420453894316,3.36725170293263,3.21176308689077,5.24107556196282,3.28802315717337,6.04739655760825,8.07244275573514,3.41410475316663,5.01030287530671,8.375458240482,3.5254445887842,7.3190480829726,3.34588900979594,5.99735095131311,3.37584806270133,4.84315825056716
"UACC62",7.47222760533473,2.80663998813258,9.58466666543834,4.16942143094793,3.44615560596178,3.20527232446399,4.09450694954692,8.83281712935667,5.03804255188787,4.3274860292954,3.92158778494954,7.6626200161749,4.23932082264914,3.22601662274789,3.73794193862731,3.17348301629347,8.63484553570281,4.14258011654317,3.4319722127904,6.21735978141015,6.44580789019866,9.485985460958,3.28959111637579,3.22431275403823,2.92530421809988,2.77539981707894,9.59523771093373,4.13027681379575,4.71907874794916,2.95243773192977,9.06037878514732,4.27405429355509,2.94478365707232,4.17902597830997,3.72944507383414,3.82231443538544,3.14445164091872,4.9127518805609,8.60804052816687,6.30043683433851,7.58012773446721,3.38729511499307,5.69433809321625,8.42985907269228,4.03443849085579,7.34110027435969,4.04321007467513,6.32088200876953,3.09095399569682,4.44286842187574
"DU4475",3.06008206901962,2.87674572319099,9.404856638616,6.11853957120746,3.38320293812898,3.23306152686307,3.04455237506171,8.961215784783,5.89184386208012,4.51003216833582,3.61282455178787,7.29594696281129,3.90164237764211,5.39684986274228,4.63551108304127,3.25606008395467,8.86736321219056,4.1607955361136,3.46118106977197,6.54722106359575,4.95000117236511,3.1476089734761,4.01595645082583,2.99717809913243,2.71677650474315,3.2362441561607,8.9085745487582,3.75295355845293,4.44701950164929,2.93395425505843,8.88616835337094,3.15672899671258,4.1244679426694,9.22895221764415,4.22853539210664,3.83586224341384,2.85624256057817,4.25893096356127,3.67253701729238,6.05015948003368,8.76863717303354,3.39979102547924,3.57729137154019,9.20606413469546,3.80626300953024,6.5251710548857,4.42690451039584,5.61344251722111,3.11189267968558,4.74012138846235
"COLO680N",9.15108734567785,2.81583269389937,10.2603316644317,4.10455560696656,3.65292131788328,2.99818554686445,3.11484241014988,8.99812738562801,5.84027522465066,5.09249477272899,3.3067567157923,6.35155883670014,4.04327893361452,4.77318564390307,3.97868362587817,2.87042231627684,8.10352890128274,3.46917969362745,3.66064929784792,7.2971904660129,6.48108807719242,7.09015149067598,3.62336223509027,3.1276428103433,2.84449646619696,2.62523142939828,5.56733741694092,5.07245345764743,5.02201412982316,3.05009096565921,9.91858496634729,4.7423412549885,3.23416548605927,3.62958036763108,3.60556291184852,3.43898828870173,3.1323360241983,4.93143599529177,9.90915359279356,6.22916719402786,7.15347832120323,3.35382401389569,3.47379639210747,9.01867487258708,3.23195926602396,7.54735647946065,5.35618800682102,6.33546076743329,3.00380750077329,4.60388853148497
"CAL33",7.47123713660802,2.76318244622293,10.5084411323712,3.99467108702241,3.01150657485229,3.55401184598755,6.751445302827,7.29019976755839,6.61898599873602,4.81896857175376,3.76522170550359,7.63128236836672,3.65065424010719,3.4912575244511,6.0078123027651,4.77539384371247,7.49259463235669,2.81622420459685,3.28222233970448,7.41458072142751,6.06171141078611,7.73690050307787,5.71181057521583,3.28961213750765,2.9277923976109,2.72880134042493,6.57410490979979,4.39440578896277,5.20113826618154,3.15301227460537,8.66154679158117,6.58301038471237,3.26492030969353,3.36882254333954,3.46470258275467,3.41323149535536,3.39988525568946,6.90583400235064,11.1501626260497,5.70704632477347,6.92067372956639,3.54597503940467,3.03554344456533,9.18539628413737,3.22965465464358,7.46674095014011,4.84436742859894,6.76850277090701,3.37245609810757,5.61011364817356
"UACC257",8.23935646514347,2.66550940963619,9.90772517890903,3.74779157934046,3.45902269578531,3.23798520618631,3.29872090423431,8.1215930205983,5.37704920528904,4.83269434258733,3.77176512853216,8.00218443123933,3.98819645822633,3.51975491380225,3.5648938804416,3.2281781551874,7.71972569247548,3.61351968035687,3.41817967014622,6.02161111120655,6.16748639415584,8.80454874464544,4.61148192294255,3.20541668074704,2.85688658601541,2.74711037493357,9.67387707933161,4.34579097506589,5.75588239027451,3.00339467788924,10.3721834975127,5.2970085225458,2.90681380780519,5.18300930794047,4.75169554616289,3.81454922589624,2.95701207937513,4.99201309277264,3.2651746306965,6.31115341781283,7.75076832058668,3.36530435873824,5.69799171254976,7.9340754916275,4.32280104595261,7.7904091606944,6.1257760430967,7.42611989454865,3.02765404357283,4.3487614272912
"PA1",8.72934668647643,3.45606851756537,10.2834711335164,4.00817960599229,3.77705909338998,2.9604799575186,3.21150613033783,8.52869164963906,5.31955367391073,4.53735776435946,3.59114507053417,5.88470612617978,4.3477964679855,4.59497791582623,3.81638209826502,3.08011237455728,8.08840396995047,3.55004967610343,3.41553636718057,6.69136225867698,6.28441506508733,9.74359863755322,2.94722018373738,3.50977080459188,2.91201295338375,2.65432933884053,5.59704071912751,4.55748985154039,5.34571520939123,3.07107732720633,8.99329224220622,3.13787534771808,3.06041972561319,5.32776345519698,4.11273422893291,4.24471772587477,3.41950563861051,4.3658147110367,5.30606468859404,6.5583395342766,7.91019445251436,3.39572886728009,5.01373435285574,8.84749278652793,3.18519658255766,7.17463559218965,6.20140954287827,5.5933467220093,2.7567298844945,4.64524272354546
"NCIH661",7.09365208584184,2.99158887328639,10.100242836211,4.20534624194525,3.23623609785156,3.03036758885459,3.0897471413725,8.13454938888634,5.29804116184896,5.34957534475005,4.58999137608303,6.56224030266182,4.40626991839739,3.42852669069853,3.73178655049172,3.03522984482345,8.2413913961327,4.17217379439726,3.37942210850501,7.09619758878672,5.12837103178806,9.36034746584764,2.92455065410608,3.27194095386359,2.79290279650123,2.69712686363498,7.18598226502415,4.62300765197823,5.32162603217398,2.99925115852226,9.59946101497145,3.3742672685631,3.56072402232823,3.3223635164554,4.06303270087278,5.12581022442584,2.72181315978483,6.43524241512983,8.71213111378743,5.61176904222231,8.23626066593143,3.16819888855565,3.02826072257056,9.05121406115998,3.98198326890732,7.49463853481128,5.17938887825014,5.61587554798302,2.68240801250164,4.02239667002898
"ES8",7.18491930351205,2.78792165819403,8.92452579235984,4.65863904911487,3.41425691859883,3.09354516804888,6.82282376868866,3.15393821153116,5.14359268578478,6.67427231406792,3.23565494888879,5.47354112045743,3.35895984090334,3.7135340828885,4.89946508205824,3.20622722557156,9.34076355068708,5.72333179940759,3.86249142569683,6.98809953905377,5.48383571344706,10.0784169930335,2.8119162753231,3.1261113279011,2.88634652927854,2.68184233209307,4.41753056226084,3.61966668899422,5.19280833625151,4.53507194229136,9.43377876727973,4.014126365508,3.47870485635336,4.64965784130435,3.84909679149141,4.42853309191947,2.76595337942028,4.88006241237641,6.84388022580592,4.90513841091041,9.1104382199517,3.48073787941268,4.39617370940829,7.76680261470826,3.72378604992661,7.31674929625854,3.82824073345686,5.90704717877995,2.82569184178082,4.98145695978841
"SW1417",7.37682854703697,2.83484260598369,10.802179841,3.8321076142963,3.03618441783208,3.09881254376607,2.912355693249,9.15093725597948,6.24641094572392,5.0200794341238,3.8339248048624,6.55134368533042,4.36976306561855,4.79648171710895,5.60338738160688,2.99499237809225,8.19704347820878,3.27781246464918,3.30702557133305,7.34110804683083,6.08712991098044,9.53691745313144,4.6438195247379,10.5192936504176,3.11763879164791,2.79228098687647,5.97843005928653,5.09291504864364,5.43571300461417,6.72037688434097,9.80623946396186,3.70728884196503,3.18866903441999,4.30019949409429,4.06965193100764,3.8859522637253,3.01203716045742,6.3070006068643,3.41182015048173,5.49777125823138,8.67558185719635,3.4124810577732,2.97633393701235,9.81394954591269,3.64487702320599,7.9009436377511,5.24917254947597,5.37062568471806,2.94325398532633,4.96393367730009
